loss,accuracy,auc,prc,val_loss,val_accuracy,val_auc,val_prc,lr,model_name
0.13546574115753174,0.9249858856201172,0.7670493125915527,0.19295182824134827,0.10422822833061218,0.9939630627632141,0.8922703862190247,0.4042942225933075,0.001,model1_Dense_lossD
0.08445865660905838,0.9632405042648315,0.9173113703727722,0.5499275922775269,0.09594474732875824,0.991310179233551,0.9200196862220764,0.49950191378593445,0.001,model1_Dense_lossD
0.07160841673612595,0.9238847494125366,0.9426104426383972,0.6505197286605835,0.09095817059278488,0.9565925598144531,0.9147202372550964,0.5241067409515381,0.001,model1_Dense_lossD
0.06432677805423737,0.8974475860595703,0.9516404271125793,0.7040123343467712,0.09127708524465561,0.9734082818031311,0.9114311337471008,0.5314814448356628,0.001,model1_Dense_lossD
0.05932031571865082,0.8523890376091003,0.9553890228271484,0.7411237359046936,0.09159308671951294,0.8661848306655884,0.9057269096374512,0.5382774472236633,0.001,model1_Dense_lossD
0.05372755229473114,0.8241792917251587,0.9661452770233154,0.7802035808563232,0.0965195894241333,0.9686664342880249,0.9003741145133972,0.5329606533050537,0.00020000001,model1_Dense_lossD
0.05250627547502518,0.8143134713172913,0.9658249020576477,0.7875466346740723,0.09796912968158722,0.9622535109519958,0.8980353474617004,0.5350152254104614,0.00020000001,model1_Dense_lossD
