precision,recall,f1-score,support,accuracy,ROC,category,class,model_name
0.994050101481914,0.8260096109416875,0.9022725265296336,43284.0,,,toxic,0,model3_GRU_lossC_aug
0.3674086518269635,0.9533565823888405,0.5304068392651429,4588.0,,,toxic,1,model3_GRU_lossC_aug
0.9339934719068614,0.8382144050802139,0.8666333267224502,47872.0,0.8382144050802139,0.9694511511609987,toxic,weighted avg,model3_GRU_lossC_aug
0.9999527700373116,0.8934464278178672,0.9437040338756407,47394.0,,,severe_toxic,0,model3_GRU_lossC_aug
0.08613825551936301,0.99581589958159,0.15856095936042636,478.0,,,severe_toxic,1,model3_GRU_lossC_aug
0.9908283687601648,0.8944685828877005,0.9358644117663018,47872.0,0.8944685828877005,0.9886531414830506,severe_toxic,weighted avg,model3_GRU_lossC_aug
0.9990167400014749,0.8964201424884752,0.9449417563765723,45337.0,,,obscene,0,model3_GRU_lossC_aug
0.34696147962731194,0.9842209072978304,0.5130577832613613,2535.0,,,obscene,1,model3_GRU_lossC_aug
0.9644879949093856,0.9010695187165776,0.9220718977567725,47872.0,0.9010695187165776,0.9882533517672757,obscene,weighted avg,model3_GRU_lossC_aug
0.9998344057532172,0.8855203335498334,0.9392117865357051,47729.0,,,threat,0,model3_GRU_lossC_aug
0.024285714285714285,0.951048951048951,0.047362005920250735,143.0,,,threat,1,model3_GRU_lossC_aug
0.9969203126950653,0.8857160762032086,0.9365477132020653,47872.0,0.8857160762032086,0.9794992767294722,threat,weighted avg,model3_GRU_lossC_aug
0.9980552410024125,0.890878727284713,0.9414264318305837,45509.0,,,insult,0,model3_GRU_lossC_aug
0.31503448275862067,0.9665679221328819,0.4751898470820764,2363.0,,,insult,1,model3_GRU_lossC_aug
0.9643407930635322,0.8946148061497327,0.9184126231373868,47872.0,0.8946148061497327,0.9784811879160555,insult,weighted avg,model3_GRU_lossC_aug
0.9997531839273374,0.8537284491843359,0.9209886087174007,47446.0,,,identity_hate,0,model3_GRU_lossC_aug
0.05655247417074497,0.9765258215962441,0.10691338987406837,426.0,,,identity_hate,1,model3_GRU_lossC_aug
0.9913598955258436,0.8548211898395722,0.9137443731887566,47872.0,0.8548211898395722,0.9680538725616213,identity_hate,weighted avg,model3_GRU_lossC_aug
