loss,accuracy,auc,prc,val_loss,val_accuracy,val_auc,val_prc,lr,model_name
0.41877269744873047,0.14319702982902527,0.9500392079353333,0.5709086656570435,0.9967242479324341,0.6486672759056091,0.9345366358757019,0.27583980560302734,0.001,model3_GRU_lossC_aug
0.27555137872695923,0.2689492404460907,0.9705653190612793,0.587579607963562,0.2789393663406372,0.97574782371521,0.9770295023918152,0.5519039034843445,0.001,model3_GRU_lossC_aug
0.20428606867790222,0.47482264041900635,0.979956865310669,0.6352019309997559,0.21385011076927185,0.9883230328559875,0.9779362678527832,0.6036796569824219,0.001,model3_GRU_lossC_aug
0.16254620254039764,0.7026562094688416,0.984806478023529,0.6975106000900269,0.22381585836410522,0.9910176992416382,0.976754367351532,0.6204138994216919,0.001,model3_GRU_lossC_aug
0.14295694231987,0.8043729066848755,0.9866915345191956,0.730787992477417,0.22835315763950348,0.9917279481887817,0.9756699204444885,0.620384693145752,0.001,model3_GRU_lossC_aug
